"",,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL",Zakłady pracy,Szkoły,"Uczelnie /akademiki",Wesela,"Puby,kawiarnie,restauracje,kluby","Inne przypadkizachorowań"
1,bocheński,447,106 858,"41,83",30,390,20,3,125,13,240,0,12,17,0,26,0,11
2,brzeski,151,93 201,"16,20",2,125,22,3,33,50,1,2,1,0,0,0,21,40
3,chrzanowski,93,124 536,"7,47",4,63,26,1,38,1,0,0,16,0,0,2,0,35
4,dąbrowski,49,59 174,"8,28",0,45,4,2,38,1,0,0,0,0,0,0,0,8
5,gorlicki,151,108 886,"13,87",2,115,34,2,97,5,0,0,0,5,0,0,0,42
6,krakowski,406,279 239,"14,54",3,276,127,6,125,29,0,0,5,0,0,2,4,235
7,limanowski,586,131 764,"44,47 / 10,25",8,442,135,0,357,29,0,0,0,0,0,0,0,200
8,miechowski,65,48 818,"13,31",0,41,24,0,25,0,0,0,0,0,0,0,0,40
9,myślenicki,343,127 600,"26,88",0,275,68,0,167,21,0,0,60,0,0,2,0,93
10,nowosądecki,1 301,216 796,"60,01 / 19,65",18,857,426,7,818,45,64,1,276,3,0,19,0,68
11,nowotarski,652,191 782,"34,00 / 11,16",12,426,214,2,306,70,0,0,10,3,0,0,0,261
12,olkuski,72,111 217,"6,47",0,48,24,4,7,8,0,0,20,0,0,0,0,33
13,oświęcimski,398,153 486,"25,93",6,342,50,2,210,16,0,0,0,0,0,0,0,170
14,proszowicki,42,43 222,"9,72",2,31,9,2,8,7,3,0,0,0,0,0,0,22
15,suski,281,84 232,"33,36",2,251,28,2,141,4,0,0,55,1,0,19,0,59
16,tarnowski,290,201 497,"14,39",9,240,41,6,162,3,56,0,0,0,0,0,0,63
17,tatrzański,295,68 072,"43,34",4,254,37,2,174,13,0,0,19,2,0,0,0,85
18,wadowicki,317,160 006,"19,81",6,220,91,0,185,28,1,0,7,0,0,0,0,96
19,wielicki,302,129 136,"23,39",5,247,49,1,232,9,0,0,2,0,0,0,0,58
20,m. Kraków,1 812,779 115,"23,26",29,1 275,508,32,459,136,0,0,25,0,0,34,32,1 094
21,m. Nowy Sącz,501,83 794,"59,79 / 27,21",13,260,228,3,267,17,105,0,102,0,0,7,0,0
22,m. Tarnów,81,108 470,"7,47",0,58,23,8,22,3,0,0,0,0,0,0,0,48
"RazemMałopolska",8 635,3 410 901,"25,32",155,6 281,2 188,88,3 996,508,470,3,610,31,0,111,57,2 761,
"2)POLSKA",72 453,38 386 476,"18,87",,,,,,,,,,,,,,,
"",Ogniska zakażeń w powiatach,,,,,,,,,,,,,,,,,,,
"",Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 11.10.2020 r. na godz. 8:00,,,,,,,,,,,,,,,,,
"",,,Ogółem,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL",Zakłady pracy,Szkoły,Uczelnie,Akademiki,Wesela,"Puby,kawiarnie,restauracje,kluby","Transportpubliczny","Inne przypadkizachorowań"
"",1,bocheński,582,"54,46",30,444,100,3,142,31,240,0,13,23,0,0,31,0,0,99
"",2,brzeski,235,"25,21",2,161,70,3,37,66,13,2,2,0,0,0,0,21,0,91
"",3,chrzanowski,279,"22,40 / 12,77",5,115,159,1,40,25,25,2,16,0,0,0,8,0,0,162
"",4,dąbrowski,97,"16,39",2,60,35,2,49,4,0,0,1,0,0,0,0,0,0,41
"",5,gorlicki,243,"22,32",2,159,82,2,102,17,0,0,0,10,0,0,13,0,0,99
"",6,krakowski,835,"29,90",6,663,166,6,182,48,15,0,13,4,0,0,2,4,0,561
"",7,limanowski,1 026,"77,87 / 20,87",11,739,275,0,369,52,39,0,0,12,0,0,0,0,1,553
"",8,miechowski,183,"37,49 / 19,87",1,85,97,0,47,0,0,0,14,0,0,0,0,0,0,122
"",9,myślenicki,979,"76,72 / 31,50",2,575,402,0,248,42,24,0,80,18,0,0,2,0,0,565
"",10,nowosądecki,1 673,"77,17 / 12,73",31,1 366,276,7,1 043,96,64,1,321,38,0,0,20,0,0,83
"",11,nowotarski,1 317,"68,67 / 27,53",24,761,528,2,409,90,25,28,68,8,0,0,0,0,1,686
"",12,olkuski,314,"28,23 / 12,77",3,169,142,4,15,9,2,1,56,16,0,0,2,0,0,209
"",13,oświęcimski,632,"41,18 / 12,77",13,423,196,2,221,52,26,0,0,0,0,0,0,0,0,331
"",14,proszowicki,102,"23,60",3,64,35,2,8,10,27,0,0,0,0,0,0,0,0,55
"",15,suski,612,"72,66 / 27,42",8,372,231,2,174,13,69,7,71,19,0,0,19,0,0,238
"",16,tarnowski,415,"20,60",9,303,102,6,187,14,56,0,15,0,0,0,0,0,0,137
"",17,tatrzański,642,"94,31 / 33,64",10,400,229,2,181,74,41,0,41,45,0,0,0,0,0,258
"",18,wadowicki,633,"39,56 / 16,56",11,356,265,0,220,55,54,0,22,20,0,0,0,0,0,262
"",19,wielicki,513,"39,73 / 14,48",7,317,187,1,254,11,0,0,7,2,0,0,0,0,0,238
"",20,m. Kraków,3 532,"45,33 / 12,23",41,2 537,953,33,532,226,90,17,57,13,0,36,34,32,0,2 462
"",21,m. Nowy Sącz,658,"78,53 / 12,29",18,537,103,3,360,39,106,0,125,7,0,0,7,1,0,10
"",22,m. Tarnów,186,"17,15",1,100,85,8,43,17,0,0,5,0,0,0,0,0,0,113
"RazemMałopolska",15 688,"45,99 / 13,83",240,10 706,4 718,89,4 863,991,916,58,927,235,0,36,138,58,2,7 375,,
2)POLSKA,121 638,"31,69",,,,,,,,,,,,,,,,,,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 12.07.2020 r. na godz. 8:00,,,,,,,,,,,
"",,Ogółem,"1)Ludność","Zapadalność(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL","Inne przypadkizachorowań"
1,bocheński,152,106 858,"14,22",3,141,6,2,65,12,54,0,19
2,brzeski,69,93 201,"7,40",2,64,1,2,5,48,0,2,12
3,chrzanowski,38,124 536,"3,05",0,28,10,1,19,0,0,0,18
4,dąbrowski,15,59 174,"2,53",0,11,4,2,12,1,0,0,0
5,gorlicki,14,108 886,"1,29",0,7,7,1,9,1,0,0,3
6,krakowski,93,279 239,"3,33",1,74,18,4,39,19,0,0,31
7,limanowski,169,131 764,"12,83",4,105,60,0,100,25,0,0,44
8,miechowski,12,48 818,"2,46",0,12,0,0,5,0,0,0,7
9,myślenicki,159,127 600,"12,46",0,150,9,0,86,18,0,0,55
10,nowosądecki,222,216 796,"10,24",0,31,191,7,215,0,0,0,0
11,nowotarski,20,191 782,"1,04",0,12,8,2,7,1,0,0,10
12,olkuski,15,111 217,"1,35",0,11,4,1,0,5,0,0,9
13,oświęcimski,110,153 486,"7,17",4,78,28,2,50,13,0,0,45
14,proszowicki,11,43 222,"2,55",2,6,3,0,0,5,0,0,6
15,suski,194,84 232,"23,03",0,144,50,0,115,0,0,0,79
16,tarnowski,116,201 497,"5,76",3,44,69,3,85,2,22,0,4
17,tatrzański,29,68 072,"4,26",0,5,24,2,19,1,0,0,7
18,wadowicki,40,160 006,"2,50",2,23,15,0,20,4,0,0,16
19,wielicki,129,129 136,"9,99",5,117,6,1,119,9,0,0,0
20,m. Kraków,361,779 115,"4,63",19,263,79,23,109,99,0,0,130
21,m. Nowy Sącz,66,83 794,"7,88",0,28,38,3,62,1,0,0,0
22,m. Tarnów,14,108 470,"1,29",0,14,0,8,3,2,0,0,1
"RazemMałopolska",2 048,3 410 901,"6,00",45,1 368,630,64,1 144,266,76,2,496,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 12.08.2020 r. na godz. 8:00,,,,,,,,,,,
"",,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL","Inne przypadkizachorowań"
1,bocheński,386,106 858,"36,12 / 18,72",23,156,200,3,94,12,238,0,39
2,brzeski,91,93 201,"9,76",2,67,20,3,12,49,0,2,25
3,chrzanowski,55,124 536,"4,42",0,36,19,1,25,1,,,28
4,dąbrowski,31,59 174,"5,24",0,17,14,2,28,1,0,0,0
5,gorlicki,86,108 886,"7,90",1,14,71,2,59,5,0,0,20
6,krakowski,151,279 239,"5,41",2,87,62,4,56,19,0,0,72
7,limanowski,301,131 764,"22,84 / 11,54",7,142,152,0,194,25,0,0,82
8,miechowski,21,48 818,"4,30",0,15,6,0,11,0,0,0,10
9,myślenicki,219,127 600,"17,16",0,165,54,0,120,19,0,0,80
10,nowosądecki,918,216 796,"42,34 / 32,33",4,213,701,7,911,0,0,0,0
11,nowotarski,215,191 782,"11,21 / 10,06",1,21,193,2,121,13,0,0,79
12,olkuski,28,111 217,"2,52",0,14,14,3,0,7,0,0,18
13,oświęcimski,277,153 486,"18,05 / 10,55",6,109,162,2,133,14,0,0,128
14,proszowicki,21,43 222,"4,86",2,12,7,0,3,6,2,,10
15,suski,237,84 232,"28,14",1,193,43,0,147,2,0,0,88
16,tarnowski,192,201 497,"9,53",4,103,85,6,94,3,56,0,33
17,tatrzański,178,68 072,"26,15 / 24,83",0,9,169,2,125,4,0,0,47
18,wadowicki,183,160 006,"11,44",3,51,129,0,133,5,0,0,45
19,wielicki,197,129 136,"15,26",5,125,66,1,172,9,0,0,15
20,m. Kraków,808,779 115,"10,37",19,327,462,27,193,110,0,0,478
21,m. Nowy Sącz,291,83 794,"34,73 / 27,21",3,60,228,3,287,1,0,0,0
22,m. Tarnów,51,108 470,"4,70",0,16,35,8,14,3,0,0,26
"RazemMałopolska",4 937,3 410 901,"14,47",83,1 952,2 892,76,2 932,308,296,2,1 323,
"2)POLSKA",52 961,38 386 476,"13,80",,,,,,,,,,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 12.09.2020 r. na godz. 8:00,,,,,,,,,,,,,,,,
"",,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL",Zakłady pracy,Szkoły,"Uczelnie /akademiki",Wesela,"Puby,kawiarnie,restauracje,kluby","Inne przypadkizachorowań"
1,bocheński,447,106 858,"41,83",30,391,19,3,125,13,240,0,12,17,0,26,0,11
2,brzeski,152,93 201,"16,31",2,127,21,3,33,50,1,2,1,0,0,0,21,41
3,chrzanowski,93,124 536,"7,47",4,64,25,1,38,1,0,0,16,0,0,2,0,35
4,dąbrowski,49,59 174,"8,28",0,46,3,2,38,1,0,0,0,0,0,0,0,8
5,gorlicki,151,108 886,"13,87",2,119,30,2,97,5,0,0,0,5,0,0,0,42
6,krakowski,413,279 239,"14,79",3,277,133,6,127,30,0,0,5,0,0,2,4,239
7,limanowski,591,131 764,"44,85 / 10,40",8,445,137,0,357,29,0,0,0,0,0,0,0,205
8,miechowski,69,48 818,"14,13",0,42,27,0,25,0,0,0,0,0,0,0,0,44
9,myślenicki,358,127 600,"28,06",0,282,76,0,168,22,0,0,62,0,0,2,0,104
10,nowosądecki,1 305,216 796,"60,19 / 19,33",18,868,419,7,822,45,64,1,276,3,0,19,0,68
11,nowotarski,668,191 782,"34,83 / 10,79",12,449,207,2,313,69,0,0,10,4,0,0,0,270
12,olkuski,73,111 217,"6,56",0,52,21,4,7,8,0,0,20,0,0,0,0,34
13,oświęcimski,398,153 486,"25,93",6,346,46,2,210,16,0,0,0,0,0,0,0,170
14,proszowicki,43,43 222,"9,95",2,32,9,2,8,7,3,0,0,0,0,0,0,23
15,suski,286,84 232,"33,95",2,260,24,2,141,4,0,0,55,1,0,19,0,64
16,tarnowski,292,201 497,"14,49",9,248,35,6,162,3,56,0,0,0,0,0,0,65
17,tatrzański,301,68 072,"44,22",4,254,43,2,174,13,0,0,19,4,0,0,0,89
18,wadowicki,318,160 006,"19,87",6,241,71,0,185,28,1,0,7,0,0,0,0,97
19,wielicki,302,129 136,"23,39",5,260,35,1,232,9,0,0,2,0,0,0,0,58
20,m. Kraków,1 833,779 115,"23,53",29,1 278,526,32,461,136,0,0,25,0,0,34,32,1 113
21,m. Nowy Sącz,505,83 794,"60,27 / 27,57",13,261,231,3,271,17,105,0,102,0,0,7,0,0
22,m. Tarnów,81,108 470,"7,47",0,58,23,8,22,3,0,0,0,0,0,0,0,48
"RazemMałopolska",8 728,3 410 901,"25,59",155,6 400,2 161,88,4 016,509,470,3,612,34,0,111,57,2 828,
"2)POLSKA",73 047,38 386 476,"19,03",,,,,,,,,,,,,,,
"",Ogniska zakażeń w powiatach,,,,,,,,,,,,,,,,,,,
"",Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 12.10.2020 r. na godz. 8:00,,,,,,,,,,,,,,,,,
"",,,Ogółem,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL",Zakłady pracy,Szkoły,Uczelnie,Akademiki,Wesela,"Puby,kawiarnie,restauracje,kluby","Transportpubliczny","Inne przypadkizachorowań"
"",1,bocheński,591,"55,31 / 10,20",30,444,109,3,143,31,240,0,13,23,0,0,31,0,0,107
"",2,brzeski,246,"26,39",2,161,81,3,37,66,13,2,2,0,0,0,0,21,0,102
"",3,chrzanowski,299,"24,01 / 14,37",5,115,179,1,40,26,25,2,16,0,0,0,8,0,0,181
"",4,dąbrowski,102,"17,24",2,62,38,2,49,4,0,0,1,0,0,0,0,0,0,46
"",5,gorlicki,269,"24,70",2,159,108,2,97,24,0,0,0,10,0,0,20,0,0,116
"",6,krakowski,915,"32,77",7,662,246,6,182,48,15,0,13,4,0,0,2,4,0,641
"",7,limanowski,1 045,"79,31 / 21,33",11,752,281,0,369,52,39,0,0,12,0,0,0,0,1,572
"",8,miechowski,187,"38,31 / 20,28",1,87,99,0,48,0,0,0,14,0,0,0,0,0,0,125
"",9,myślenicki,1 018,"79,78 / 34,56",2,575,441,0,252,42,27,0,85,21,0,0,2,0,0,589
"",10,nowosądecki,1 701,"78,46 / 13,65",31,1 374,296,7,1 061,100,64,1,325,40,0,0,20,0,0,83
"",11,nowotarski,1 356,"70,71 / 29,56",24,761,567,2,410,90,25,28,77,8,0,0,0,0,1,715
"",12,olkuski,332,"29,85 / 14,12",3,172,157,4,15,9,4,1,64,17,0,0,2,0,0,216
"",13,oświęcimski,642,"41,83 / 13,42",13,423,206,2,221,55,26,0,0,0,0,0,0,0,0,338
"",14,proszowicki,106,"24,52",3,64,39,2,8,10,27,0,0,0,0,0,0,0,0,59
"",15,suski,637,"75,62 / 28,61",8,387,241,2,178,13,69,7,71,21,0,0,19,0,0,257
"",16,tarnowski,425,"21,09",9,303,112,6,191,14,56,0,15,0,0,0,0,0,0,143
"",17,tatrzański,675,"99,16 / 36,58",10,413,249,2,181,79,41,0,43,49,0,0,0,0,0,280
"",18,wadowicki,645,"40,31 / 17,31",11,356,277,0,220,56,54,0,22,20,0,0,0,0,0,273
"",19,wielicki,529,"40,96 / 15,72",7,317,203,1,254,11,0,0,7,2,0,0,1,0,0,253
"",20,m. Kraków,3 800,"48,77 / 15,67",41,2 537,1 221,33,532,226,90,17,57,13,0,36,34,32,0,2 730
"",21,m. Nowy Sącz,663,"79,12 / 12,89",18,537,108,3,360,43,106,0,126,7,0,0,7,1,0,10
"",22,m. Tarnów,195,"17,98",1,100,94,8,45,17,0,0,9,0,0,0,0,0,0,116
"RazemMałopolska",16 378,"48,02 / 15,69",241,10 761,5 352,89,4 893,1 016,921,58,960,247,0,36,146,58,2,7 952,,
2)POLSKA,125 816,"32,78",,,,,,,,,,,,,,,,,,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 13.07.2020 r. na godz. 8:00,,,,,,,,,,,
"",,Ogółem,"1)Ludność","Zapadalność(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL","Inne przypadkizachorowań"
1,bocheński,152,106 858,"14,22",3,141,6,2,65,12,54,0,19
2,brzeski,69,93 201,"7,40",2,64,1,2,5,48,0,2,12
3,chrzanowski,38,124 536,"3,05",0,28,10,1,19,0,0,0,18
4,dąbrowski,15,59 174,"2,53",0,11,4,2,12,1,0,0,0
5,gorlicki,15,108 886,"1,38",0,7,8,1,10,1,0,0,3
6,krakowski,93,279 239,"3,33",1,75,17,4,39,19,0,0,31
7,limanowski,169,131 764,"12,83",4,105,60,0,100,25,0,0,44
8,miechowski,14,48 818,"2,87",0,12,2,0,7,0,0,0,7
9,myślenicki,159,127 600,"12,46",0,150,9,0,86,18,0,0,55
10,nowosądecki,243,216 796,"11,21",0,31,212,7,236,0,0,0,0
11,nowotarski,23,191 782,"1,20",0,12,11,2,10,1,0,0,10
12,olkuski,15,111 217,"1,35",0,11,4,1,0,5,0,0,9
13,oświęcimski,110,153 486,"7,17",4,78,28,2,50,13,0,0,45
14,proszowicki,11,43 222,"2,55",2,6,3,0,0,5,0,0,6
15,suski,194,84 232,"23,03",0,144,50,0,115,0,0,0,79
16,tarnowski,116,201 497,"5,76",3,44,69,3,85,2,22,0,4
17,tatrzański,33,68 072,"4,85",0,5,28,2,23,1,0,0,7
18,wadowicki,40,160 006,"2,50",2,23,15,0,20,4,0,0,16
19,wielicki,129,129 136,"9,99",5,117,6,1,119,9,0,0,0
20,m. Kraków,363,779 115,"4,66",19,264,80,23,111,99,0,0,130
21,m. Nowy Sącz,70,83 794,"8,35",0,28,42,3,66,1,0,0,0
22,m. Tarnów,15,108 470,"1,38",0,14,1,8,3,2,0,0,2
"RazemMałopolska",2 086,3 410 901,"6,12",45,1 370,666,64,1 181,266,76,2,497,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 13.08.2020 r. na godz. 8:00,,,,,,,,,,,
"",,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL","Inne przypadkizachorowań"
1,bocheński,389,106 858,"36,40 / 18,90",23,157,202,3,94,13,238,0,41
2,brzeski,92,93 201,"9,87",2,68,20,3,12,49,0,2,26
3,chrzanowski,55,124 536,"4,42",0,36,19,1,25,1,0,0,28
4,dąbrowski,31,59 174,"5,24",0,17,14,2,28,1,0,0,0
5,gorlicki,87,108 886,"7,99",1,16,70,2,59,5,0,0,21
6,krakowski,158,279 239,"5,66",2,87,69,4,60,19,0,0,75
7,limanowski,331,131 764,"25,12 / 13,81",7,142,182,0,221,25,0,0,85
8,miechowski,21,48 818,"4,30",0,15,6,0,11,0,0,0,10
9,myślenicki,221,127 600,"17,32",0,166,55,0,122,19,0,0,80
10,nowosądecki,937,216 796,"43,22 / 33,12",6,213,718,7,930,0,0,0,0
11,nowotarski,226,191 782,"11,78 / 10,64",1,21,204,2,128,16,0,0,80
12,olkuski,28,111 217,"2,52",0,15,13,3,0,7,0,0,18
13,oświęcimski,291,153 486,"18,96 / 11,27",6,112,173,2,144,15,0,0,130
14,proszowicki,21,43 222,"4,86",2,12,7,0,3,6,2,0,10
15,suski,241,84 232,"28,61",1,193,47,0,149,2,0,0,90
16,tarnowski,192,201 497,"9,53",4,107,81,6,94,3,56,0,33
17,tatrzański,181,68 072,"26,59 / 23,80",0,19,162,2,125,4,0,0,50
18,wadowicki,185,160 006,"11,56",3,51,131,0,134,5,0,0,46
19,wielicki,199,129 136,"15,41",5,126,67,1,173,9,0,0,16
20,m. Kraków,841,779 115,"10,79",19,330,492,27,205,110,0,0,499
21,m. Nowy Sącz,295,83 794,"35,21 / 27,57",4,60,231,3,291,1,0,0,0
22,m. Tarnów,51,108 470,"4,70",0,16,35,8,14,3,0,0,26
"RazemMałopolska",5 073,3 410 901,"14,87",86,1 979,2 998,76,3 022,313,296,2,1 364,
"2)POLSKA",53 676,38 386 476,"13,98",,,,,,,,,,
Ogniska zakażeń w powiatach,,,,,,,,,,,,,,,,,,
Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 13.09.2020 r. na godz. 8:00,,,,,,,,,,,,,,,,
"",,Ogółem,1)Ludność,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL",Zakłady pracy,Szkoły,"Uczelnie /akademiki",Wesela,"Puby,kawiarnie,restauracje,kluby","Inne przypadkizachorowań"
1,bocheński,448,106 858,"41,92",30,392,19,3,125,13,240,0,12,17,0,26,0,12
2,brzeski,154,93 201,"16,52",2,127,23,3,33,50,1,2,1,0,0,0,21,43
3,chrzanowski,93,124 536,"7,47",4,64,25,1,38,1,0,0,16,0,0,2,0,35
4,dąbrowski,49,59 174,"8,28",0,46,3,2,38,1,0,0,0,0,0,0,0,8
5,gorlicki,151,108 886,"13,87",2,120,29,2,97,5,0,0,0,5,0,0,0,42
6,krakowski,417,279 239,"14,93",3,277,137,6,130,30,0,0,5,0,0,2,4,240
7,limanowski,593,131 764,"45,00 / 10,40",8,447,137,0,357,29,0,0,0,0,0,0,0,207
8,miechowski,70,48 818,"14,34",0,43,27,0,26,0,0,0,0,0,0,0,0,44
9,myślenicki,364,127 600,"28,53",0,284,80,0,168,22,0,0,63,0,0,2,0,109
10,nowosądecki,1 306,216 796,"60,24 / 18,91",19,877,410,7,823,45,64,1,276,3,0,19,0,68
11,nowotarski,685,191 782,"35,72 / 11,11",12,460,213,2,322,69,0,0,10,4,0,0,0,278
12,olkuski,76,111 217,"6,83",0,55,21,4,7,8,0,0,20,3,0,0,0,34
13,oświęcimski,400,153 486,"26,06",6,346,48,2,210,16,0,0,0,0,0,0,0,172
14,proszowicki,43,43 222,"9,95",2,32,9,2,8,7,3,0,0,0,0,0,0,23
15,suski,292,84 232,"34,67",2,260,30,2,141,5,0,0,55,1,0,19,0,69
16,tarnowski,292,201 497,"14,49",9,248,35,6,162,3,56,0,0,0,0,0,0,65
17,tatrzański,310,68 072,"45,54",4,258,48,2,175,13,0,0,20,5,0,0,0,95
18,wadowicki,321,160 006,"20,06",6,241,74,0,186,28,1,0,7,0,0,0,0,99
19,wielicki,304,129 136,"23,54",5,260,37,1,232,9,0,0,2,0,0,0,0,60
20,m. Kraków,1 839,779 115,"23,60",29,1 283,527,32,461,136,0,0,25,0,0,34,32,1 119
21,m. Nowy Sącz,506,83 794,"60,39 / 25,90",13,276,217,3,272,17,105,0,102,0,0,7,0,0
22,m. Tarnów,81,108 470,"7,47",0,58,23,8,22,3,0,0,0,0,0,0,0,48
"RazemMałopolska",8 794,3 410 901,"25,78",156,6 454,2 172,88,4 033,510,470,3,614,38,0,111,57,2 870,
"2)POLSKA",73 650,38 386 476,"19,19",,,,,,,,,,,,,,,
"",Ogniska zakażeń w powiatach,,,,,,,,,,,,,,,,,,,
"",Lp.,Powiat,Liczba potwierdzonych przypadków COVID-19 stan w dniu 13.10.2020 r. na godz. 8:00,,,,,,,,,,,,,,,,,
"",,,Ogółem,"Zapadalność /Aktywneprzypadki(na 10 000)","Liczbazgonów","Liczbawyleczonych","Liczbaaktywnych3)przypadków","Osoby zkwarantannypo powrociez zagranicy","Osoby zkwarantanny pokontakcie zosobą zakażoną","Zachorowaniapoprzez kontaktw szpitalu lubprzychodni","Zachorowaniaw DPS","Zachorowaniaw ZOL",Zakłady pracy,Szkoły,Uczelnie,Akademiki,Wesela,"Puby,kawiarnie,restauracje,kluby","Transportpubliczny","Inne przypadkizachorowań"
"",1,bocheński,612,"57,27 / 11,98",30,446,128,3,145,32,240,0,13,23,0,0,31,0,0,125
"",2,brzeski,250,"26,82",2,163,83,3,37,66,13,2,2,0,0,0,0,21,0,106
"",3,chrzanowski,307,"24,65 / 14,94",5,116,186,1,40,26,25,2,16,4,0,0,8,0,0,185
"",4,dąbrowski,105,"17,74",4,63,38,2,51,4,0,0,1,0,0,0,0,0,0,47
"",5,gorlicki,290,"26,63 / 10,93",2,168,119,2,99,30,0,0,0,10,0,0,20,0,0,129
"",6,krakowski,1 004,"35,95 / 10,89",7,693,304,6,175,47,15,0,13,4,0,0,2,4,0,738
"",7,limanowski,1 109,"84,17 / 24,89",12,768,328,0,373,78,39,0,0,12,0,0,0,0,1,606
"",8,miechowski,206,"42,20 / 23,56",1,90,115,0,49,0,7,0,16,0,0,0,0,0,0,134
"",9,myślenicki,1 044,"81,82 / 36,52",3,575,466,0,252,42,27,0,85,21,0,0,2,0,0,615
"",10,nowosądecki,1 734,"79,98 / 15,04",35,1 373,326,7,1 077,100,64,1,330,48,0,0,20,0,0,87
"",11,nowotarski,1 403,"73,16 / 32,02",24,761,614,2,411,90,25,31,84,9,0,0,0,0,1,750
"",12,olkuski,347,"31,20 / 15,20",3,175,169,4,16,9,4,1,65,18,0,0,2,0,0,228
"",13,oświęcimski,654,"42,61 / 14,07",13,425,216,2,221,55,26,4,0,0,0,0,0,0,0,346
"",14,proszowicki,115,"26,61 / 10,64",3,66,46,2,8,10,27,0,3,0,0,0,0,0,0,65
"",15,suski,674,"80,02 / 32,17",8,394,271,2,184,13,69,7,71,23,0,0,19,0,0,286
"",16,tarnowski,439,"21,79",9,303,126,6,198,14,56,0,17,0,0,0,0,0,0,148
"",17,tatrzański,680,"99,89 / 36,14",11,420,246,2,181,81,41,0,43,50,0,0,0,0,0,282
"",18,wadowicki,688,"43,00 / 20,00",11,356,320,0,226,56,54,0,25,23,0,0,0,0,0,304
"",19,wielicki,537,"41,58 / 16,26",8,317,210,1,254,11,0,0,7,2,0,0,2,0,0,260
